2019-03-31 15:04:39,609  INFO  点击 滑动 
2019-03-31 15:04:41,849  INFO  发现 小纸人
2019-03-31 15:04:41,851  INFO  点击 小纸人 
2019-03-31 15:04:45,994  INFO  发现 奖励
2019-03-31 15:04:45,995  INFO  点击 奖励 
2019-03-31 15:04:47,569  INFO  发现 滑动
2019-03-31 15:04:47,570  INFO  点击 滑动 
2019-03-31 15:04:52,253  INFO  发现 二十八章
2019-03-31 15:04:52,255  INFO  点击 二十八章 
2019-03-31 15:04:53,601  INFO  发现 二十八章
2019-03-31 15:04:53,603  INFO  点击 二十八章 
2019-03-31 15:04:54,939  INFO  发现 探索
2019-03-31 15:04:54,941  INFO  点击 探索 
2019-03-31 15:05:43,530  INFO  op模块初始化完成
2019-03-31 15:05:46,152  INFO  截图成功
2019-03-31 15:06:37,672  INFO  截图成功
2019-03-31 15:11:14,814  INFO  op模块初始化完成
2019-03-31 15:11:14,840  INFO  图片初始化完成
2019-03-31 15:11:14,840  INFO  开始探索副本
2019-03-31 15:11:14,981  INFO  发现 二十八章
2019-03-31 15:11:14,983  INFO  点击 二十八章 
2019-03-31 15:11:16,477  INFO  发现 探索
2019-03-31 15:11:16,479  INFO  点击 探索 
2019-03-31 15:11:21,794  INFO  发现 小怪
2019-03-31 15:11:21,796  INFO  点击 小怪 
2019-03-31 15:11:31,573  INFO  发现 准备
2019-03-31 15:11:31,575  INFO  点击 准备 
2019-03-31 15:11:42,236  INFO  发现 胜利图片1
2019-03-31 15:11:42,238  INFO  点击 胜利图片1 
2019-03-31 15:12:43,890  INFO  op模块初始化完成
2019-03-31 15:12:43,909  INFO  图片初始化完成
2019-03-31 15:12:43,909  INFO  开始探索副本
2019-03-31 15:12:47,203  INFO  发现 探索
2019-03-31 15:12:47,206  INFO  点击 探索 
2019-03-31 15:13:13,674  INFO  op模块初始化完成
2019-03-31 15:13:13,695  INFO  图片初始化完成
2019-03-31 15:13:13,696  INFO  开始探索副本
2019-03-31 15:13:13,796  INFO  发现 探索
2019-03-31 15:13:13,798  INFO  点击 探索 
2019-03-31 15:13:19,150  INFO  发现 小怪
2019-03-31 15:13:19,151  INFO  点击 小怪 
2019-03-31 15:13:29,090  INFO  发现 准备
2019-03-31 15:13:29,092  INFO  点击 准备 
2019-03-31 15:13:39,913  INFO  发现 胜利图片1
2019-03-31 15:13:39,916  INFO  点击 胜利图片1 
2019-03-31 15:13:42,634  INFO  发现 胜利图片2
2019-03-31 15:13:42,636  INFO  点击 胜利图片2 
2019-03-31 15:13:47,161  INFO  发现 小怪
2019-03-31 15:13:47,163  INFO  点击 小怪 
2019-03-31 15:13:57,285  INFO  发现 准备
2019-03-31 15:13:57,287  INFO  点击 准备 
2019-03-31 15:14:07,975  INFO  发现 胜利图片1
2019-03-31 15:14:07,977  INFO  点击 胜利图片1 
2019-03-31 15:14:10,865  INFO  发现 胜利图片2
2019-03-31 15:14:10,867  INFO  点击 胜利图片2 
2019-03-31 15:14:14,554  INFO  发现 滑动
2019-03-31 15:14:14,557  INFO  点击 滑动 
2019-03-31 15:14:16,961  INFO  发现 小怪
2019-03-31 15:14:16,963  INFO  点击 小怪 
2019-03-31 15:14:26,948  INFO  发现 准备
2019-03-31 15:14:26,950  INFO  点击 准备 
2019-03-31 15:14:37,708  INFO  发现 胜利图片1
2019-03-31 15:14:37,711  INFO  点击 胜利图片1 
2019-03-31 15:14:40,577  INFO  发现 胜利图片2
2019-03-31 15:14:40,579  INFO  点击 胜利图片2 
2019-03-31 15:14:45,115  INFO  发现 小怪
2019-03-31 15:14:45,118  INFO  点击 小怪 
2019-03-31 15:14:55,308  INFO  发现 准备
2019-03-31 15:14:55,312  INFO  点击 准备 
2019-03-31 15:15:06,188  INFO  发现 胜利图片1
2019-03-31 15:15:06,191  INFO  点击 胜利图片1 
2019-03-31 15:15:08,882  INFO  发现 胜利图片2
2019-03-31 15:15:08,883  INFO  点击 胜利图片2 
2019-03-31 15:15:13,926  INFO  发现 滑动
2019-03-31 15:15:13,929  INFO  点击 滑动 
2019-03-31 15:15:16,324  INFO  发现 小怪
2019-03-31 15:15:16,326  INFO  点击 小怪 
2019-03-31 15:15:26,393  INFO  发现 准备
2019-03-31 15:15:26,395  INFO  点击 准备 
2019-03-31 15:15:38,269  INFO  发现 胜利图片1
2019-03-31 15:15:38,272  INFO  点击 胜利图片1 
2019-03-31 15:15:41,173  INFO  发现 胜利图片2
2019-03-31 15:15:41,175  INFO  点击 胜利图片2 
2019-03-31 15:15:45,639  INFO  发现 小怪
2019-03-31 15:15:45,640  INFO  点击 小怪 
2019-03-31 15:15:55,771  INFO  发现 准备
2019-03-31 15:15:55,773  INFO  点击 准备 
2019-03-31 15:16:06,416  INFO  发现 胜利图片1
2019-03-31 15:16:06,418  INFO  点击 胜利图片1 
2019-03-31 15:16:09,190  INFO  发现 胜利图片2
2019-03-31 15:16:09,192  INFO  点击 胜利图片2 
2019-03-31 15:16:13,635  INFO  发现 boss
2019-03-31 15:16:13,636  INFO  点击 boss 
2019-03-31 15:16:23,955  INFO  发现 准备
2019-03-31 15:16:23,957  INFO  点击 准备 
2019-03-31 15:16:23,990  INFO  发现 准备
2019-03-31 15:16:23,993  INFO  点击 准备 
2019-03-31 15:16:24,037  INFO  发现 准备
2019-03-31 15:16:24,038  INFO  点击 准备 
2019-03-31 15:16:35,066  INFO  发现 胜利图片1
2019-03-31 15:16:35,068  INFO  点击 胜利图片1 
2019-03-31 15:16:37,951  INFO  发现 胜利图片2
2019-03-31 15:16:37,953  INFO  点击 胜利图片2 
2019-03-31 15:16:41,670  INFO  发现 滑动
2019-03-31 15:16:41,672  INFO  点击 滑动 
2019-03-31 15:16:44,590  INFO  发现 滑动
2019-03-31 15:16:44,593  INFO  点击 滑动 
2019-03-31 15:16:47,486  INFO  发现 滑动
2019-03-31 15:16:47,488  INFO  点击 滑动 
2019-03-31 15:16:50,436  INFO  发现 滑动
2019-03-31 15:16:50,437  INFO  点击 滑动 
2019-03-31 15:16:53,268  INFO  发现 滑动
2019-03-31 15:16:53,270  INFO  点击 滑动 
2019-03-31 15:16:56,119  INFO  发现 滑动
2019-03-31 15:16:56,120  INFO  点击 滑动 
2019-03-31 15:16:58,955  INFO  发现 滑动
2019-03-31 15:16:58,957  INFO  点击 滑动 
2019-03-31 15:17:01,923  INFO  发现 滑动
2019-03-31 15:17:01,925  INFO  点击 滑动 
2019-03-31 15:17:20,098  INFO  op模块初始化完成
2019-03-31 15:17:24,829  INFO  截图成功
2019-03-31 15:18:39,766  INFO  op模块初始化完成
2019-03-31 15:18:39,784  INFO  图片初始化完成
2019-03-31 15:18:39,784  INFO  开始探索副本
2019-03-31 15:18:40,214  INFO  发现 小纸人
2019-03-31 15:18:40,215  INFO  点击 小纸人 
2019-03-31 15:18:44,890  INFO  发现 奖励
2019-03-31 15:18:44,893  INFO  点击 奖励 
2019-03-31 15:18:46,523  INFO  发现 滑动
2019-03-31 15:18:46,525  INFO  点击 滑动 
2019-03-31 15:18:50,238  INFO  发现 二十八章
2019-03-31 15:18:50,240  INFO  点击 二十八章 
2019-03-31 15:18:51,680  INFO  发现 探索
2019-03-31 15:18:51,684  INFO  点击 探索 
2019-03-31 15:19:06,693  INFO  op模块初始化完成
2019-03-31 15:19:06,712  INFO  图片初始化完成
2019-03-31 15:19:06,713  INFO  开始探索副本
2019-03-31 15:19:06,751  INFO  发现 宝箱暗
2019-03-31 15:19:06,789  INFO  发现 临时关闭探索界面
2019-03-31 15:19:06,790  INFO  点击 临时关闭探索界面 
2019-03-31 15:19:06,861  INFO  发现 探索
2019-03-31 15:19:06,862  INFO  点击 探索 
2019-03-31 15:19:08,897  INFO  发现 二十八章
2019-03-31 15:19:08,898  INFO  点击 二十八章 
2019-03-31 15:19:10,382  INFO  发现 探索
2019-03-31 15:19:10,384  INFO  点击 探索 
2019-03-31 15:21:27,267  INFO  op模块初始化完成
2019-03-31 15:21:27,286  INFO  图片初始化完成
2019-03-31 15:21:27,286  INFO  开始探索副本
2019-03-31 15:21:28,764  INFO  发现 宝箱暗
2019-03-31 15:21:30,687  INFO  发现 宝箱暗
2019-03-31 15:21:30,745  INFO  发现 临时关闭探索界面
2019-03-31 15:21:30,747  INFO  点击 临时关闭探索界面 
2019-03-31 15:21:30,786  INFO  发现 探索
2019-03-31 15:21:30,788  INFO  点击 探索 
2019-03-31 15:21:32,818  INFO  发现 二十八章
2019-03-31 15:21:32,820  INFO  点击 二十八章 
2019-03-31 15:21:34,140  INFO  发现 宝箱暗
2019-03-31 15:21:34,213  INFO  发现 临时关闭探索界面
2019-03-31 15:21:34,215  INFO  点击 临时关闭探索界面 
